trial, l_pos_x, l_pos_y, l_pos_z, l_pos_score, l_rot_x, l_rot_y, l_rot_z, l_rot_w, l_rot_score, r_pos_x, r_pos_y, r_pos_z, r_pos_score, r_rot_x, r_rot_y, r_rot_z, r_rot_w, r_rot_score, timestamp, score
10: offset_key_mir_0_0_0, -0.09331542, 0.8814495, 0.5439245, 0.02, -0.03621661, -0.01668686, -0.009379721, -0.9991606, 0.66, 0.09695652, 0.8732871, 0.5465664, 0.01, 0.07007713, 0.06255661, -0.02716706, 0.9952075, 0.64, 2.715077, 0.3325
10: offset_key_mir_0_0_0, -0.09367747, 0.8817263, 0.545177, 0.04, -0.03754964, -0.01615341, -0.009921373, -0.999115, 0.67, 0.09682005, 0.8743286, 0.5470787, 0.03, 0.07131296, 0.06103275, -0.03025001, 0.9951254, 0.65, 2.729158, 0.3475
10: offset_key_mir_0_0_0, -0.09395611, 0.8819241, 0.5464793, 0.07, -0.03882897, -0.01619891, -0.01007358, -0.9990638, 0.68, 0.09674557, 0.8753557, 0.5474809, 0.04, 0.0708921, 0.0600976, -0.03188945, 0.9951611, 0.65, 2.743189, 0.36
10: offset_key_mir_0_0_0, -0.09413982, 0.8821281, 0.5478072, 0.09, -0.04018667, -0.01613541, -0.009890909, -0.999013, 0.68, 0.09679618, 0.8753119, 0.5475834, 0.04, 0.07140565, 0.06150677, -0.0306611, 0.9950769, 0.64, 2.757001, 0.3625
10: offset_key_mir_0_0_0, -0.09429725, 0.8824756, 0.5491078, 0.12, -0.04059196, -0.01619018, -0.009571691, -0.9989988, 0.69, 0.0964816, 0.8766208, 0.548132, 0.06, 0.0711431, 0.06232022, -0.02798235, 0.995124, 0.63, 2.770915, 0.375
10: offset_key_mir_0_0_0, -0.09443639, 0.8827552, 0.5501782, 0.15, -0.04105603, -0.01677934, -0.0100802, -0.9989651, 0.69, 0.09598634, 0.8782051, 0.5486233, 0.09, 0.07038709, 0.06137569, -0.02527484, 0.9953089, 0.62, 2.784612, 0.3875
10: offset_key_mir_0_0_0, -0.09458474, 0.8830692, 0.551525, 0.15, -0.04183075, -0.01751957, -0.0107989, -0.9989128, 0.73, 0.09564086, 0.8790811, 0.5488647, 0.07, 0.07021429, 0.05964168, -0.02418667, 0.9954536, 0.61, 2.798653, 0.39
10: offset_key_mir_0_0_0, -0.09460106, 0.8832362, 0.5525467, 0.17, -0.04234293, -0.01757659, -0.01010658, -0.9988975, 0.73, 0.09536936, 0.8797857, 0.5492349, 0.08, 0.0708869, 0.05801846, -0.0240871, 0.9955043, 0.62, 2.812106, 0.4
10: offset_key_mir_0_0_0, -0.0945621, 0.8835332, 0.5541191, 0.19, -0.04268621, -0.01675198, -0.007986719, -0.9989162, 0.73, 0.0952495, 0.8802651, 0.5496819, 0.09, 0.07189662, 0.05731826, -0.02481683, 0.9954544, 0.61, 2.826186, 0.405
10: offset_key_mir_0_0_0, -0.09441534, 0.8838032, 0.5555755, 0.2, -0.04324256, -0.01618674, -0.005547151, -0.9989181, 0.73, 0.09520141, 0.8806804, 0.5501496, 0.08, 0.0718122, 0.05691061, -0.0258343, 0.9954581, 0.61, 2.83995, 0.405
10: offset_key_mir_0_0_0, -0.09420849, 0.8840498, 0.5567114, 0.2, -0.0447911, -0.01673534, -0.005415627, -0.9988416, 0.74, 0.09503591, 0.8812832, 0.5508783, 0.07, 0.07163789, 0.05577571, -0.02584146, 0.9955347, 0.61, 2.853871, 0.405
10: offset_key_mir_0_0_0, -0.09407332, 0.8844494, 0.5577291, 0.16, -0.04681281, -0.01783459, -0.007733871, -0.9987145, 0.75, 0.09484957, 0.8816162, 0.5516099, 0.02, 0.07172749, 0.05620045, -0.02376752, 0.9955561, 0.6, 2.867978, 0.3825
10: offset_key_mir_0_0_0, -0.09398757, 0.8849831, 0.5586388, 0.16, -0.04759329, -0.01853804, -0.0104057, -0.9986406, 0.77, 0.09446724, 0.8822141, 0.5528291, 0.03, 0.07168671, 0.0558558, -0.02033766, 0.9956543, 0.6, 2.881715, 0.39
10: offset_key_mir_0_0_0, -0.09383944, 0.8855889, 0.5592242, 0.14, -0.04653025, -0.01824914, -0.01139548, -0.9986852, 0.77, 0.09417779, 0.8822381, 0.5538579, 0.02, 0.07289185, 0.05486811, -0.01772026, 0.9956718, 0.6, 2.895828, 0.3825
10: offset_key_mir_0_0_0, -0.09371819, 0.8856387, 0.5587441, 0.08, -0.04473656, -0.01796103, -0.01009631, -0.9987863, 0.79, 0.09395297, 0.8825276, 0.5561377, 0.01, 0.07511566, 0.05582423, -0.01562997, 0.9954884, 0.61, 2.909892, 0.3725
10: offset_key_mir_0_0_0, -0.09297966, 0.8870435, 0.5604891, 0.08, -0.0412724, -0.01914717, -0.008549497, -0.9989279, 0.8, 0.09390277, 0.8828586, 0.5597022, 0.01, 0.07936937, 0.05200318, -0.02297517, 0.9952227, 0.64, 2.923599, 0.3825
