trial, l_pos_x, l_pos_y, l_pos_z, l_pos_score, l_rot_x, l_rot_y, l_rot_z, l_rot_w, l_rot_score, r_pos_x, r_pos_y, r_pos_z, r_pos_score, r_rot_x, r_rot_y, r_rot_z, r_rot_w, r_rot_score, timestamp, score
8: offset_cont_asyc_0_0_0, -0.08189234, 0.8408027, 0.5950928, 0, 0.02399218, -0.1966398, 0.002429861, -0.9801793, 0.33, 0.1331385, 0.835228, 0.590424, 0.05, -0.01986105, 0.0216234, -0.1522691, -0.9879029, 0.55, 3.076715, 0.2325
8: offset_cont_asyc_0_0_0, -0.08099046, 0.8427956, 0.5953749, 0.04, 0.02545287, -0.1977852, 0.001380128, -0.9799139, 0.32, 0.1357414, 0.8377994, 0.5916975, 0.12, -0.02420535, 0.02633185, -0.1605597, -0.9863779, 0.57, 3.090929, 0.2625
8: offset_cont_asyc_0_0_0, -0.08021016, 0.844763, 0.5957024, 0.07, 0.02807479, -0.1980954, 0.0003359255, -0.9797806, 0.33, 0.1383848, 0.8399717, 0.5930681, 0.18, -0.02878481, 0.02980893, -0.1677853, -0.9849523, 0.58, 3.104514, 0.29
8: offset_cont_asyc_0_0_0, -0.07965054, 0.84654, 0.5960624, 0.09, 0.03143901, -0.1974446, -0.0009503679, -0.9798093, 0.33, 0.1411194, 0.8420194, 0.5946087, 0.25, -0.03036189, 0.02980961, -0.173293, -0.9839508, 0.57, 3.118292, 0.31
8: offset_cont_asyc_0_0_0, -0.07923207, 0.8479015, 0.5964935, 0.09, 0.03363422, -0.1963532, -0.002264328, -0.9799536, 0.35, 0.1438059, 0.8441344, 0.5962015, 0.31, -0.03113017, 0.02940964, -0.1785636, -0.9829959, 0.57, 3.132177, 0.33
8: offset_cont_asyc_0_0_0, -0.07873385, 0.8489695, 0.5971478, 0.11, 0.03379345, -0.1948062, -0.003207036, -0.9802542, 0.36, 0.1463468, 0.8458828, 0.5978687, 0.36, -0.03217283, 0.02875571, -0.1833396, -0.9821022, 0.57, 3.146263, 0.35
8: offset_cont_asyc_0_0_0, -0.07811768, 0.8498261, 0.5979481, 0.05, 0.03306394, -0.1935299, -0.003892215, -0.9805294, 0.42, 0.1487798, 0.8475227, 0.5994913, 0.42, -0.03354462, 0.02789044, -0.1873503, -0.981324, 0.58, 3.160203, 0.3675
8: offset_cont_asyc_0_0_0, -0.07743917, 0.8504072, 0.5987387, 0.05, 0.03230712, -0.1929596, -0.004216678, -0.9806657, 0.43, 0.1509676, 0.8488237, 0.6010166, 0.44, -0.03562983, 0.02792768, -0.1888692, -0.9809582, 0.59, 3.17397, 0.3775
8: offset_cont_asyc_0_0_0, -0.07698329, 0.8504398, 0.599232, 0.04, 0.03131457, -0.1927378, -0.00424103, -0.9807413, 0.45, 0.1528478, 0.8499529, 0.6024742, 0.47, -0.03799028, 0.02883641, -0.1888621, -0.9808447, 0.6, 3.188255, 0.39
8: offset_cont_asyc_0_0_0, -0.07620473, 0.8507252, 0.5999565, 0, 0.03021682, -0.1918969, -0.003985314, -0.9809417, 0.46, 0.1543269, 0.8508773, 0.6038431, 0.47, -0.03953051, 0.02958435, -0.1894524, -0.9806477, 0.61, 3.201897, 0.385
8: offset_cont_asyc_0_0_0, -0.06581617, 0.8558695, 0.6047032, 0, 0.02844287, -0.1845064, 0.001036149, -0.9824191, 0.49, 0.155674, 0.8518084, 0.605145, 0.47, -0.04063515, 0.03011408, -0.1916477, -0.9801597, 0.6, 3.215744, 0.39
8: offset_cont_asyc_0_0_0, -0.06360099, 0.8602506, 0.6059852, 0.01, 0.03411388, -0.1803903, 0.01029254, -0.9829495, 0.51, 0.1559809, 0.8522388, 0.6061851, 0.44, -0.0399324, 0.03126983, -0.1959999, -0.9792914, 0.57, 3.229639, 0.3825
8: offset_cont_asyc_0_0_0, -0.06327426, 0.8614274, 0.6062356, 0.01, 0.03459194, -0.179805, 0.01254592, -0.9830139, 0.52, 0.1562527, 0.8528007, 0.6071659, 0.43, -0.03981526, 0.03363013, -0.2011846, -0.978166, 0.56, 3.243642, 0.38
8: offset_cont_asyc_0_0_0, -0.06300059, 0.8626914, 0.6064678, 0.01, 0.03548526, -0.1796157, 0.0144527, -0.9829904, 0.53, 0.1555375, 0.8530012, 0.6077341, 0.4, -0.03914417, 0.04034984, -0.2070474, -0.9767144, 0.55, 3.257643, 0.3725
8: offset_cont_asyc_0_0_0, -0.06269436, 0.8653876, 0.6069681, 0.02, 0.0377388, -0.1798935, 0.01623129, -0.982828, 0.53, 0.1552769, 0.8534334, 0.6084364, 0.28, -0.03909148, 0.04612967, -0.211033, -0.975607, 0.46, 3.271373, 0.3225
8: offset_cont_asyc_0_0_0, -0.06276183, 0.8668103, 0.6073218, 0, 0.03848306, -0.1798526, 0.01600611, -0.9828103, 0.53, 0.1547452, 0.8537967, 0.6090996, 0.11, -0.03941109, 0.05193733, -0.2125562, -0.9749714, 0.28, 3.28555, 0.23
8: offset_cont_asyc_0_0_0, -0.06321581, 0.8694449, 0.6077943, 0.01, 0.0406697, -0.1769145, 0.01461588, -0.983277, 0.55, 0.1566396, 0.874311, 0.6175741, 0.01, -0.03199154, 0.07891983, -0.21921, -0.9719543, 0.23, 3.898071, 0.2
8: offset_cont_asyc_0_0_0, -0.06344552, 0.8704793, 0.6078843, 0.01, 0.04144947, -0.1759667, 0.01374818, -0.983427, 0.57, 0.1513978, 0.8728075, 0.6138386, 0, -0.03802896, 0.09102009, -0.2494469, -0.9633511, 0.21, 3.981833, 0.1975
8: offset_cont_asyc_0_0_0, -0.0635056, 0.8713316, 0.6080273, 0.02, 0.04161452, -0.1752859, 0.01351524, -0.9835448, 0.58, 0.1502147, 0.8844962, 0.6114832, 0.02, -0.0259483, 0.09229588, -0.2692054, -0.9582989, 0.13, 4.051079, 0.1875
8: offset_cont_asyc_0_0_0, -0.06335111, 0.8709946, 0.6080042, 0.04, 0.04041802, -0.1760941, 0.01412806, -0.9834417, 0.57, 0.1505419, 0.8884404, 0.6114879, 0.12, -0.02215314, 0.08926618, -0.2681466, -0.9589778, 0.14, 4.065134, 0.2175
8: offset_cont_asyc_0_0_0, -0.063179, 0.8722387, 0.6082618, 0.07, 0.04032938, -0.1760159, 0.0166041, -0.9834207, 0.57, 0.1507976, 0.8923523, 0.611446, 0.08, -0.01894491, 0.08686521, -0.2667296, -0.9596618, 0.11, 4.079062, 0.2075
8: offset_cont_asyc_0_0_0, -0.06307483, 0.87323, 0.6083684, 0.07, 0.04078689, -0.174991, 0.02017829, -0.9835179, 0.57, 0.1485533, 0.9107625, 0.6106141, 0.03, -0.008351842, 0.08845796, -0.2652344, -0.9600814, 0.01, 4.148656, 0.17
8: offset_cont_asyc_0_0_0, -0.06305637, 0.8738301, 0.6083665, 0.09, 0.04238999, -0.172348, 0.02349454, -0.9838431, 0.57, 0.1471259, 0.9133333, 0.6103858, 0.03, -0.008022458, 0.0903791, -0.2725215, -0.9578618, 0, 4.162733, 0.1725
8: offset_cont_asyc_0_0_0, -0.06299414, 0.87451, 0.6085228, 0.1, 0.04337138, -0.1698041, 0.02509557, -0.9842031, 0.58, 0.1415874, 0.9199915, 0.608855, 0.1, -0.002249138, 0.09795066, -0.304472, -0.9474689, 0, 4.204329, 0.195
8: offset_cont_asyc_0_0_0, -0.06282195, 0.875193, 0.6087937, 0.1, 0.04237321, -0.1672325, 0.02476189, -0.9846953, 0.6, 0.1333686, 0.9302914, 0.6064954, 0.24, -0.0001510922, 0.1062396, -0.3203802, -0.9413127, 0, 4.273916, 0.235
8: offset_cont_asyc_0_0_0, -0.06243395, 0.8759589, 0.6089991, 0.12, 0.04021027, -0.1666931, 0.02292946, -0.9849217, 0.62, 0.1081704, 0.9834071, 0.5988343, 0.26, 0.01822453, 0.1385305, -0.366576, -0.9198365, 0.01, 6.431859, 0.2525
8: offset_cont_asyc_0_0_0, -0.06215208, 0.8763341, 0.6088967, 0.15, 0.0395629, -0.1686883, 0.02205437, -0.9846282, 0.62, 0.1074774, 0.984259, 0.5980663, 0.4, 0.01720007, 0.1424444, -0.3591916, -0.9221687, 0.01, 6.445864, 0.295
