trial, l_pos_x, l_pos_y, l_pos_z, l_pos_score, l_rot_x, l_rot_y, l_rot_z, l_rot_w, l_rot_score, r_pos_x, r_pos_y, r_pos_z, r_pos_score, r_rot_x, r_rot_y, r_rot_z, r_rot_w, r_rot_score, timestamp, score
6: offset_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.133178, 0.8426157, 0.5755347, 0.02, 0.0141803, 0.04248259, -0.1474751, -0.9880512, 0.47, 9.077136, 0.245
6: offset_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1343501, 0.848148, 0.5762427, 0.11, 0.01764543, 0.04315138, -0.1596827, -0.9860669, 0.46, 9.091298, 0.285
6: offset_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1353977, 0.8534067, 0.5768224, 0.19, 0.02267815, 0.04373857, -0.1712407, -0.9839966, 0.44, 9.105052, 0.315
6: offset_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1362235, 0.8580432, 0.5772145, 0.25, 0.02607987, 0.04625082, -0.1811047, -0.9820295, 0.42, 9.118867, 0.335
6: offset_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1370653, 0.8624268, 0.5776123, 0.31, 0.02931101, 0.04781568, -0.1889299, -0.9803877, 0.41, 9.132849, 0.36
6: offset_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.137657, 0.8664079, 0.5778712, 0.35, 0.03200711, 0.05028322, -0.1956197, -0.9788668, 0.4, 9.146709, 0.375
6: offset_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.138259, 0.8700737, 0.577922, 0.37, 0.03550604, 0.05256154, -0.2005605, -0.9776257, 0.39, 9.16066, 0.38
6: offset_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1388079, 0.8733061, 0.5778399, 0.39, 0.03854252, 0.05504601, -0.2052309, -0.976404, 0.4, 9.174608, 0.395
6: offset_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1392061, 0.8760499, 0.5777386, 0.4, 0.0397891, 0.05697675, -0.210245, -0.9751756, 0.4, 9.188548, 0.4
6: offset_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1393973, 0.8784, 0.5775909, 0.41, 0.03993793, 0.05921867, -0.2155023, -0.9738876, 0.4, 9.202467, 0.405
