trial, l_pos_x, l_pos_y, l_pos_z, l_pos_score, l_rot_x, l_rot_y, l_rot_z, l_rot_w, l_rot_score, r_pos_x, r_pos_y, r_pos_z, r_pos_score, r_rot_x, r_rot_y, r_rot_z, r_rot_w, r_rot_score, timestamp, score
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1295931, 0.8745056, 0.06149995, 0.02, 0.1106125, -0.1047432, 0.3200416, 0.935076, 0.41, 7.323176, 0.215
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1305606, 0.8756137, 0.06266195, 0.05, 0.1117928, -0.1024708, 0.3163915, 0.9364287, 0.42, 7.33732, 0.235
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1314517, 0.8765588, 0.06369513, 0.07, 0.1117359, -0.1007887, 0.3142416, 0.9373415, 0.42, 7.350936, 0.245
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1318358, 0.8774329, 0.06431371, 0.08, 0.1064339, -0.1021871, 0.315387, 0.9374224, 0.41, 7.36487, 0.245
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1313776, 0.8779653, 0.06417811, 0.08, 0.09678096, -0.1092538, 0.321918, 0.9354495, 0.39, 7.378731, 0.235
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1312724, 0.8780246, 0.0642187, 0.08, 0.09358612, -0.1145355, 0.3272019, 0.9333072, 0.37, 7.392539, 0.225
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1314675, 0.8777165, 0.06469613, 0.09, 0.09856264, -0.116618, 0.3278772, 0.9322995, 0.42, 7.406691, 0.255
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1317768, 0.8778789, 0.06530124, 0.11, 0.102044, -0.1169908, 0.3250391, 0.9328718, 0.46, 7.420619, 0.285
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1316946, 0.8785405, 0.06568819, 0.12, 0.09918433, -0.1177388, 0.3241638, 0.9333905, 0.48, 7.434527, 0.3
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1315078, 0.8792208, 0.06579298, 0.13, 0.09405488, -0.1198551, 0.3257895, 0.9330861, 0.5, 7.448328, 0.315
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1314663, 0.8795507, 0.06609279, 0.16, 0.09560615, -0.1200604, 0.3267447, 0.9325679, 0.53, 7.462301, 0.345
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1314578, 0.8799739, 0.06631875, 0.22, 0.09687479, -0.1199504, 0.3255248, 0.9328777, 0.62, 7.476179, 0.42
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1314198, 0.8811157, 0.06665993, 0.26, 0.09501706, -0.1211246, 0.3232839, 0.933696, 0.65, 7.490081, 0.455
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1314654, 0.8822991, 0.06698716, 0.3, 0.09206352, -0.1204165, 0.3209146, 0.9348999, 0.68, 7.504101, 0.49
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1315214, 0.8831834, 0.06722152, 0.43, 0.09004892, -0.120922, 0.3194896, 0.9355189, 0.63, 7.518111, 0.53
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1315595, 0.8838156, 0.06733358, 0.57, 0.08946645, -0.122844, 0.3181643, 0.9357761, 0.46, 7.53194, 0.515
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1315296, 0.8843567, 0.06736517, 0.65, 0.08850736, -0.1255423, 0.3159706, 0.9362522, 0.39, 7.545846, 0.52
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1313491, 0.8848025, 0.06739604, 0.65, 0.08659184, -0.1291389, 0.3138542, 0.9366539, 0.35, 7.559807, 0.5
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1310706, 0.8850301, 0.06738645, 0.6, 0.08496888, -0.1334244, 0.3121567, 0.9367692, 0.29, 7.573577, 0.445
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1308178, 0.8850841, 0.06739211, 0.45, 0.08419411, -0.1377316, 0.3111705, 0.9365438, 0.32, 7.587673, 0.385
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1304182, 0.8849325, 0.06734705, 0.34, 0.08259928, -0.1425068, 0.3117342, 0.9357837, 0.3, 7.601597, 0.32
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1299179, 0.8850158, 0.0671615, 0.15, 0.07734863, -0.1481144, 0.3127858, 0.9350104, 0.22, 7.615418, 0.185
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1296231, 0.8847966, 0.0670464, 0.05, 0.0733165, -0.1541291, 0.3156598, 0.9333959, 0.22, 7.629536, 0.135
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1268364, 0.8898609, 0.06740004, 0.01, 0.03640737, -0.1919639, 0.3193565, 0.9272733, 0.29, 7.935509, 0.15
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1244473, 0.9007723, 0.06508678, 0.02, 0.02526857, -0.198201, 0.3312876, 0.9221314, 0.27, 8.005187, 0.145
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1230871, 0.908308, 0.06334329, 0, 0.02442069, -0.2050604, 0.3357674, 0.9190288, 0.24, 8.047036, 0.12
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1211673, 0.9193444, 0.06122011, 0.02, 0.01000389, -0.2107254, 0.3516847, 0.9120377, 0.21, 8.116696, 0.115
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1148963, 0.9307554, 0.05355793, 0.01, -0.005164202, -0.2486021, 0.3874735, 0.8877133, 0.25, 8.241963, 0.13
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1059403, 0.9488192, 0.04513878, 0.01, -0.009577606, -0.3022527, 0.399237, 0.8655412, 0.33, 8.381118, 0.17
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1031403, 0.9590428, 0.0464406, 0.03, -0.00432371, -0.3157054, 0.4021367, 0.859417, 0.31, 8.450918, 0.17
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1011808, 0.965207, 0.04743767, 0.01, -0.004388262, -0.3276985, 0.3973964, 0.8571295, 0.32, 8.492223, 0.165
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09438203, 0.9805495, 0.04622006, 0.02, -0.007057637, -0.3738148, 0.3906755, 0.841181, 0.42, 8.603879, 0.22
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.089729, 0.9884608, 0.04875588, 0.01, -0.007134423, -0.3836415, 0.3895021, 0.8372912, 0.44, 8.659577, 0.225
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08427741, 0.9987231, 0.05248684, 0.03, -0.0152524, -0.3921069, 0.3762623, 0.839313, 0.47, 8.715099, 0.25
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08163723, 1.003829, 0.05686772, 0.05, -0.006193753, -0.3877203, 0.3642978, 0.8467124, 0.49, 8.743066, 0.27
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08035643, 1.006006, 0.0590542, 0.01, -0.002724115, -0.38564, 0.3596603, 0.8496581, 0.49, 8.757171, 0.25
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07676762, 1.011486, 0.06432861, 0.01, -0.005332585, -0.3848723, 0.3522859, 0.8530765, 0.51, 8.79877, 0.26
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07133989, 1.017721, 0.07364506, 0.03, -0.005179707, -0.3796977, 0.3469038, 0.8575901, 0.52, 8.868328, 0.275
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06892418, 1.022215, 0.08017731, 0, -0.002314392, -0.3692864, 0.3401868, 0.8648094, 0.53, 8.910088, 0.265
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06573663, 1.028389, 0.09144908, 0.02, 0.002590481, -0.3555439, 0.3248234, 0.8763968, 0.56, 8.993652, 0.29
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06612746, 1.031586, 0.09815794, 0.02, 0.005632715, -0.3482976, 0.3137428, 0.883302, 0.56, 9.049376, 0.29
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06685133, 1.037652, 0.1134878, 0.01, 0.008459233, -0.3135104, 0.2894476, 0.9043561, 0.57, 9.160744, 0.29
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06764583, 1.037413, 0.1237339, 0.03, 0.01101672, -0.2865028, 0.2546748, 0.9235452, 0.63, 9.272183, 0.33
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07460742, 1.034467, 0.1416542, 0.03, 0.02499655, -0.2403843, 0.205982, 0.9482415, 0.7, 9.411178, 0.365
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07541499, 1.033842, 0.1431997, 0.03, 0.02613115, -0.2375175, 0.2018593, 0.9498186, 0.72, 9.425154, 0.375
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08088324, 1.030979, 0.1480791, 0, 0.03077883, -0.2363229, 0.1674654, 0.9566398, 0.74, 9.522776, 0.37
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09119231, 1.029738, 0.1527826, 0, 0.03359399, -0.2219785, 0.1257933, 0.9663193, 0.74, 9.633988, 0.37
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09995204, 1.026372, 0.1569641, 0.02, 0.04548223, -0.2103367, 0.07976875, 0.9733071, 0.74, 9.731471, 0.38
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1030924, 1.020063, 0.1590483, 0.04, 0.05220959, -0.2090884, 0.05943849, 0.9746915, 0.72, 9.787211, 0.38
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1054101, 1.012275, 0.160262, 0, 0.0560273, -0.2101346, 0.049773, 0.9747959, 0.67, 9.842947, 0.335
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1082176, 1.004848, 0.1632238, 0, 0.06477682, -0.204419, 0.03289244, 0.976184, 0.65, 9.898737, 0.325
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1093186, 0.9959157, 0.1652251, 0.01, 0.07037258, -0.2057672, 0.0369095, 0.9753693, 0.58, 9.954344, 0.295
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1103187, 0.9900251, 0.1673717, 0.03, 0.07527368, -0.2039103, 0.03951743, 0.9752912, 0.59, 9.996078, 0.31
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.111556, 0.9869288, 0.1686534, 0.01, 0.07510919, -0.2006716, 0.04548634, 0.9757154, 0.61, 10.02398, 0.31
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1136446, 0.9830282, 0.1707443, 0.01, 0.07518298, -0.196961, 0.05643121, 0.9758942, 0.61, 10.06568, 0.31
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1162611, 0.9787518, 0.1733513, 0.02, 0.06587948, -0.1866884, 0.08890391, 0.9761678, 0.57, 10.12148, 0.295
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1173313, 0.9769098, 0.1747015, 0.02, 0.06713751, -0.1856321, 0.0986478, 0.9753472, 0.56, 10.14917, 0.29
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1178495, 0.9759269, 0.1753229, 0.02, 0.06790705, -0.1845889, 0.1057057, 0.9747522, 0.54, 10.16395, 0.28
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1183585, 0.9753866, 0.1757082, 0.01, 0.06457299, -0.1844321, 0.113675, 0.9741116, 0.49, 10.17713, 0.25
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1188956, 0.9750047, 0.1760347, 0.02, 0.06111289, -0.1853648, 0.1184902, 0.9735838, 0.49, 10.19088, 0.255
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1194351, 0.9747665, 0.1764255, 0.02, 0.05873067, -0.1869, 0.1206336, 0.9731736, 0.48, 10.20488, 0.25
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1198952, 0.9744713, 0.1769369, 0.01, 0.05773344, -0.1876837, 0.1230112, 0.9727847, 0.48, 10.21887, 0.245
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1208908, 0.9730843, 0.1786678, 0, 0.05867001, -0.1862887, 0.140659, 0.9706027, 0.45, 10.26063, 0.225
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1211333, 0.9724726, 0.179309, 0, 0.05798234, -0.1843939, 0.150054, 0.9695984, 0.46, 10.2744, 0.23
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1206828, 0.9820604, 0.1551009, 0.01, 0.08809306, -0.1643271, 0.0207321, 0.9822456, 0.62, 12.52959, 0.315
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1214423, 0.9817506, 0.1552946, 0.04, 0.08798262, -0.1636778, 0.01645378, 0.9824449, 0.61, 12.54366, 0.325
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1222586, 0.9816064, 0.1555305, 0.05, 0.08802196, -0.1622914, 0.01188572, 0.9827372, 0.58, 12.55764, 0.315
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1228892, 0.9812932, 0.1557205, 0.03, 0.08760779, -0.1614281, 0.009192556, 0.9829453, 0.57, 12.57143, 0.3
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1234282, 0.9807807, 0.1559407, 0, 0.08687419, -0.1597522, 0.009304366, 0.983283, 0.56, 12.58546, 0.28
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1265927, 0.9778448, 0.1586438, 0.01, 0.09020615, -0.1491433, -0.003200586, 0.9846871, 0.57, 12.66902, 0.29
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1305852, 0.9726004, 0.1602175, 0, 0.09039432, -0.1447876, -0.03046995, 0.9848539, 0.52, 12.91955, 0.26
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1378794, 0.9673597, 0.1635788, 0.01, 0.08971562, -0.1133776, -0.01263023, 0.9894125, 0.57, 13.08668, 0.29
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1456652, 0.9622644, 0.1654628, 0.01, 0.09540289, -0.09253626, -0.01498684, 0.991015, 0.58, 13.25362, 0.295
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1518951, 0.97769, 0.1479135, 0, 0.09543736, -0.1028265, 0.01167621, 0.9900415, 0.54, 16.33086, 0.27
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1612501, 0.9774538, 0.1497145, 0.01, 0.09808212, -0.08622386, 0.01337364, 0.9913458, 0.54, 16.42833, 0.275
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1715319, 0.978515, 0.1507998, 0.01, 0.09151557, -0.05648316, 0.01787223, 0.9940398, 0.58, 16.51165, 0.295
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1818313, 0.978203, 0.1500904, 0.01, 0.09104597, -0.04718411, 0.009309108, 0.9946847, 0.56, 16.60931, 0.285
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1917885, 0.9758971, 0.1488721, 0.01, 0.09205949, -0.04388946, 0.008293632, 0.9947514, 0.53, 16.74856, 0.27
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2017697, 0.9778647, 0.1480971, 0.02, 0.08825358, -0.03618966, 0.002569134, 0.9954371, 0.5, 16.84586, 0.26
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2114861, 0.9820231, 0.1474161, 0.02, 0.08502965, -0.03095759, -0.001851249, 0.9958956, 0.48, 16.94341, 0.25
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2204145, 0.9870813, 0.1452727, 0.01, 0.07800349, -0.02706508, -0.01232577, 0.9965094, 0.46, 17.0269, 0.235
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2295926, 0.990375, 0.1413754, 0.01, 0.07390451, -0.03035554, -0.03148206, 0.9963059, 0.41, 17.11033, 0.21
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2380809, 0.9919072, 0.1390122, 0, 0.0730227, -0.02998188, -0.05437336, 0.9953957, 0.35, 17.18004, 0.175
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2474535, 0.9927629, 0.1362295, 0.02, 0.07113171, -0.03505567, -0.07698606, 0.9938735, 0.27, 17.26358, 0.145
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2545613, 0.9928033, 0.1348058, 0.01, 0.0703663, -0.03315321, -0.08489894, 0.9933487, 0.24, 17.31931, 0.125
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2624456, 0.9927471, 0.1334033, 0.03, 0.07098797, -0.03295377, -0.0962323, 0.9922773, 0.22, 17.37478, 0.125
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2685808, 0.9926066, 0.1324002, 0.04, 0.06936785, -0.03023429, -0.09772164, 0.9923329, 0.21, 17.4167, 0.125
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.272393, 0.9924452, 0.1316549, 0.02, 0.06960048, -0.03218128, -0.1013874, 0.9918875, 0.17, 17.44456, 0.095
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2742891, 0.992361, 0.1313406, 0, 0.07069466, -0.03355388, -0.1051764, 0.99137, 0.14, 17.45859, 0.07
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.276171, 0.9922357, 0.1310946, 0.07, 0.07163386, -0.0344293, -0.1085035, 0.9909137, 0.14, 17.47243, 0.105
0: place_cont_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2778589, 0.9919758, 0.1308757, 0.08, 0.07228687, -0.03513347, -0.109467, 0.9907358, 0.15, 17.48643, 0.115
