trial, l_pos_x, l_pos_y, l_pos_z, l_pos_score, l_rot_x, l_rot_y, l_rot_z, l_rot_w, l_rot_score, r_pos_x, r_pos_y, r_pos_z, r_pos_score, r_rot_x, r_rot_y, r_rot_z, r_rot_w, r_rot_score, timestamp, score
7: offset_cont_mir_0_0_0, -0.08825769, 0.8444789, 0.5751514, 0.02, -0.05192158, 0.01835164, 0.01129712, 0.9984187, 0.44, 0.08601606, 0.8468193, 0.5701512, 0.03, 0.1018814, 0.01630512, 0.01723694, -0.9945135, 0.31, 2.130207, 0.2
7: offset_cont_mir_0_0_0, -0.08824297, 0.8463581, 0.5749474, 0.06, -0.05224713, 0.01862312, 0.01085162, 0.9984016, 0.44, 0.08570749, 0.8487188, 0.5697147, 0.05, 0.1033891, 0.01697765, 0.01670902, -0.9943557, 0.3, 2.144185, 0.2125
7: offset_cont_mir_0_0_0, -0.08818791, 0.8485357, 0.5746192, 0.09, -0.0534104, 0.0185186, 0.009608823, 0.9983547, 0.44, 0.08542529, 0.8506967, 0.5693028, 0.08, 0.1049471, 0.01745398, 0.01657591, -0.9941865, 0.3, 2.157985, 0.2275
7: offset_cont_mir_0_0_0, -0.08818885, 0.8506971, 0.574209, 0.12, -0.05570616, 0.01853432, 0.008455203, 0.9982393, 0.43, 0.08515302, 0.8527125, 0.5689306, 0.11, 0.1065469, 0.01770254, 0.01654247, -0.9940125, 0.3, 2.172094, 0.24
7: offset_cont_mir_0_0_0, -0.0882018, 0.852852, 0.5737757, 0.13, -0.05824286, 0.01861546, 0.007708489, 0.9980991, 0.44, 0.0848413, 0.8547614, 0.5685868, 0.12, 0.1078604, 0.01785331, 0.01624731, -0.9938729, 0.31, 2.185788, 0.25
7: offset_cont_mir_0_0_0, -0.08815676, 0.8549166, 0.5734209, 0.17, -0.05975981, 0.01847319, 0.006738052, 0.9980191, 0.43, 0.08447984, 0.856815, 0.5682215, 0.15, 0.1093259, 0.01802534, 0.0155633, -0.9937207, 0.3, 2.199972, 0.2625
7: offset_cont_mir_0_0_0, -0.08805946, 0.8568988, 0.5731701, 0.13, -0.06014859, 0.01845235, 0.005679866, 0.9980027, 0.46, 0.08401009, 0.8589922, 0.5678621, 0.13, 0.1109947, 0.01832221, 0.01419522, -0.9935507, 0.33, 2.213952, 0.2625
7: offset_cont_mir_0_0_0, -0.08791538, 0.8588765, 0.5729387, 0.17, -0.06067022, 0.01882349, 0.004702581, 0.9979693, 0.46, 0.08357215, 0.8611484, 0.5674804, 0.16, 0.1118185, 0.018819, 0.01333767, -0.9934609, 0.33, 2.227623, 0.28
7: offset_cont_mir_0_0_0, -0.08769347, 0.860831, 0.5727367, 0.18, -0.06061822, 0.01928323, 0.003715133, 0.9979678, 0.47, 0.08312863, 0.8633301, 0.5670982, 0.18, 0.1127758, 0.02028181, 0.01337038, -0.9933234, 0.33, 2.241632, 0.29
7: offset_cont_mir_0_0_0, -0.08744993, 0.8628227, 0.5724888, 0.18, -0.06111874, 0.01943745, 0.002272568, 0.9979386, 0.48, 0.08272608, 0.8655754, 0.5666736, 0.17, 0.1138658, 0.02176789, 0.01397513, -0.9931594, 0.34, 2.255603, 0.2925
7: offset_cont_mir_0_0_0, -0.08718802, 0.864891, 0.5721486, 0.18, -0.06257839, 0.01950959, 0.0006616152, 0.9978492, 0.48, 0.08238728, 0.8678572, 0.5662522, 0.17, 0.115334, 0.02296676, 0.01481173, -0.9929508, 0.34, 2.269392, 0.2925
7: offset_cont_mir_0_0_0, -0.08694358, 0.8669865, 0.5717764, 0.14, -0.06445591, 0.01992418, -0.0002779713, 0.9977216, 0.49, 0.08210697, 0.8701813, 0.5658574, 0.13, 0.1168189, 0.02360141, 0.01629005, -0.9927391, 0.36, 2.283249, 0.28
7: offset_cont_mir_0_0_0, -0.08671974, 0.8690535, 0.5714476, 0.15, -0.06588405, 0.020426, -0.001026681, 0.9976177, 0.5, 0.08182067, 0.8724592, 0.5655719, 0.14, 0.1174262, 0.02403546, 0.0175513, -0.9926356, 0.37, 2.297319, 0.29
7: offset_cont_mir_0_0_0, -0.08649787, 0.8710682, 0.5712031, 0.14, -0.06681652, 0.02103628, -0.001341653, 0.9975426, 0.51, 0.08150453, 0.8747212, 0.5653358, 0.13, 0.1184441, 0.02427122, 0.01801176, -0.9925006, 0.37, 2.311705, 0.2875
7: offset_cont_mir_0_0_0, -0.08630606, 0.8729901, 0.5710561, 0.12, -0.06712767, 0.02199849, -0.001258511, 0.9975011, 0.52, 0.08117064, 0.8769992, 0.5650372, 0.1, 0.1200743, 0.02466492, 0.01811021, -0.9922932, 0.38, 2.325097, 0.28
7: offset_cont_mir_0_0_0, -0.08613686, 0.8748296, 0.5709273, 0.08, -0.06721994, 0.02250907, -0.001428306, 0.9974833, 0.54, 0.08082936, 0.8792924, 0.564712, 0.07, 0.1217987, 0.02527893, 0.01781682, -0.9920729, 0.39, 2.339213, 0.27
7: offset_cont_mir_0_0_0, -0.08601551, 0.8765903, 0.5708584, 0.05, -0.06739598, 0.02238763, -0.001501275, 0.997474, 0.55, 0.08054001, 0.8815705, 0.5643959, 0.04, 0.1238684, 0.02587916, 0.01752347, -0.9918063, 0.4, 2.353089, 0.26
7: offset_cont_mir_0_0_0, -0.08590537, 0.8783092, 0.5708877, 0.04, -0.06774971, 0.02177029, -0.001461798, 0.9974637, 0.54, 0.08035387, 0.883845, 0.5641468, 0.03, 0.1256613, 0.02589994, 0.01760445, -0.9915788, 0.39, 2.366914, 0.25
7: offset_cont_mir_0_0_0, -0.08576874, 0.8798828, 0.5709018, 0.02, -0.06813568, 0.02156779, -0.002111779, 0.9974406, 0.54, 0.08021864, 0.8861088, 0.5639336, 0.01, 0.1273608, 0.02590335, 0.01802388, -0.9913543, 0.39, 2.380673, 0.24
7: offset_cont_mir_0_0_0, -0.08558966, 0.8816743, 0.5709026, 0.04, -0.06897569, 0.02099478, -0.003384315, 0.9973917, 0.54, 0.08014482, 0.8883255, 0.5637877, 0.02, 0.128412, 0.02590352, 0.01889775, -0.9912024, 0.37, 2.394783, 0.2425
7: offset_cont_mir_0_0_0, -0.0854218, 0.8833503, 0.5708588, 0.04, -0.0699789, 0.02018408, -0.004918899, 0.9973322, 0.53, 0.08010146, 0.8905715, 0.5636734, 0.02, 0.1291171, 0.02589536, 0.02035515, -0.9910823, 0.36, 2.408778, 0.2375
7: offset_cont_mir_0_0_0, -0.08524679, 0.8867388, 0.5705913, 0.01, -0.07164057, 0.01968395, -0.006045179, 0.997218, 0.52, 0.07984975, 0.8995235, 0.5629008, 0.01, 0.1339746, 0.02826475, 0.02500319, -0.990266, 0.34, 2.46437, 0.22
7: offset_cont_mir_0_0_0, -0.08520304, 0.8884735, 0.570445, 0.02, -0.07225762, 0.02001479, -0.005446133, 0.9971703, 0.51, 0.07980092, 0.9016175, 0.5626675, 0.01, 0.1354117, 0.02895423, 0.02494543, -0.9900521, 0.33, 2.478544, 0.2175
7: offset_cont_mir_0_0_0, -0.08513924, 0.8901849, 0.5703269, 0.02, -0.07289705, 0.0205677, -0.005106426, 0.9971143, 0.5, 0.07989043, 0.905772, 0.5620639, 0, 0.1392606, 0.02889688, 0.02310127, -0.9895645, 0.31, 2.506063, 0.2075
7: offset_cont_mir_0_0_0, -0.0851444, 0.8917884, 0.5701932, 0.02, -0.07350001, 0.02106224, -0.004755386, 0.9970615, 0.5, 0.08030421, 0.9098403, 0.5615007, 0, 0.1434893, 0.02815447, 0.02116413, -0.9890249, 0.31, 2.534029, 0.2075
7: offset_cont_mir_0_0_0, -0.08521455, 0.8926162, 0.5701548, 0.04, -0.07325203, 0.02112574, -0.004312104, 0.9970804, 0.49, 0.08070052, 0.9118096, 0.5613478, 0.02, 0.1452306, 0.02744412, 0.02066245, -0.9888013, 0.3, 2.547892, 0.2125
