trial, l_pos_x, l_pos_y, l_pos_z, l_pos_score, l_rot_x, l_rot_y, l_rot_z, l_rot_w, l_rot_score, r_pos_x, r_pos_y, r_pos_z, r_pos_score, r_rot_x, r_rot_y, r_rot_z, r_rot_w, r_rot_score, timestamp, score
2: place_cont_asyc_0_1_1, -0.06455268, 0.8743452, 0.05129361, 0, -0.005169343, -0.07673292, 0.05201945, -0.9956804, 0.48, 0.1255787, 0.8379652, 0.08536243, 0, 0.113889, -0.2234268, 0.2779897, 0.927271, 0.35, 5.77741, 0.2075
2: place_cont_asyc_0_1_1, -0.06439932, 0.8771996, 0.05126321, 0.02, -0.005524029, -0.07897606, 0.0507245, -0.9955699, 0.48, 0.1256568, 0.8389443, 0.08554912, 0.02, 0.1137378, -0.224146, 0.2784374, 0.9269818, 0.34, 5.791821, 0.215
2: place_cont_asyc_0_1_1, -0.06428982, 0.8801828, 0.0513311, 0.04, -0.005313424, -0.08131204, 0.04979998, -0.9954296, 0.49, 0.125596, 0.8393177, 0.08542901, 0.02, 0.1121858, -0.2233841, 0.2797157, 0.9269699, 0.34, 5.805424, 0.2225
2: place_cont_asyc_0_1_1, -0.06428801, 0.8836502, 0.05158627, 0.06, -0.003901655, -0.08234163, 0.04889261, -0.9953966, 0.49, 0.125672, 0.8407571, 0.08545715, 0.04, 0.112872, -0.2233592, 0.2803375, 0.9267048, 0.33, 5.819162, 0.23
2: place_cont_asyc_0_1_1, -0.06429612, 0.8872097, 0.05196375, 0.1, -0.001594892, -0.0834545, 0.04825772, -0.9953413, 0.5, 0.1257044, 0.8431287, 0.08526289, 0.08, 0.1168875, -0.2238287, 0.2792769, 0.9264137, 0.34, 5.833019, 0.255
2: place_cont_asyc_0_1_1, -0.06436829, 0.8911739, 0.05247235, 0.11, 0.0009209433, -0.08323401, 0.04894163, -0.9953271, 0.5, 0.1254797, 0.8449435, 0.084849, 0.1, 0.1196804, -0.2253455, 0.2779382, 0.9260921, 0.35, 5.846947, 0.265
2: place_cont_asyc_0_1_1, -0.06455123, 0.8952691, 0.05282158, 0.16, 0.00277869, -0.08301318, 0.04870638, -0.9953537, 0.56, 0.1249375, 0.8474802, 0.08398384, 0.13, 0.1185014, -0.2281091, 0.2784316, 0.9254187, 0.39, 5.860834, 0.31
2: place_cont_asyc_0_1_1, -0.06481139, 0.899514, 0.05298781, 0.16, 0.004455384, -0.08336712, 0.04577152, -0.9954573, 0.57, 0.1244174, 0.8501858, 0.08311605, 0.15, 0.1185115, -0.2311296, 0.277827, 0.9248495, 0.41, 5.874875, 0.3225
2: place_cont_asyc_0_1_1, -0.06509772, 0.9039882, 0.05293089, 0.17, 0.004945593, -0.0851344, 0.03973107, -0.9955648, 0.59, 0.1239686, 0.8529637, 0.08232468, 0.17, 0.1194659, -0.2336005, 0.2761467, 0.924609, 0.43, 5.889063, 0.34
2: place_cont_asyc_0_1_1, -0.06501137, 0.9086362, 0.05288082, 0.13, 0.00521076, -0.08888515, 0.03377292, -0.9954556, 0.61, 0.1235141, 0.855619, 0.08161986, 0.19, 0.1211909, -0.2357077, 0.2755995, 0.9240128, 0.46, 5.902676, 0.3475
2: place_cont_asyc_0_1_1, -0.06472171, 0.913087, 0.05290836, 0.1, 0.006551772, -0.09157067, 0.03278958, -0.9952372, 0.61, 0.1229197, 0.858633, 0.08082622, 0.23, 0.1224942, -0.237817, 0.276612, 0.9229975, 0.51, 5.916757, 0.3625
2: place_cont_asyc_0_1_1, -0.06431636, 0.9175672, 0.05298609, 0.07, 0.009079108, -0.09327841, 0.03536743, -0.9949703, 0.63, 0.1224075, 0.8618155, 0.08007061, 0.3, 0.1239922, -0.23943, 0.2777641, 0.9220339, 0.61, 5.930721, 0.4025
2: place_cont_asyc_0_1_1, -0.06402335, 0.9220003, 0.05319214, 0.04, 0.01108288, -0.09536709, 0.0366712, -0.9947048, 0.65, 0.1218899, 0.8651611, 0.07926154, 0.33, 0.1249334, -0.2403868, 0.279718, 0.9210666, 0.65, 5.944306, 0.4175
2: place_cont_asyc_0_1_1, -0.06381799, 0.9265378, 0.05342847, 0.01, 0.01435948, -0.09409005, 0.03826189, -0.9947248, 0.66, 0.1212537, 0.8689695, 0.078381, 0.39, 0.1263632, -0.2416977, 0.2806346, 0.9202493, 0.7, 5.958368, 0.44
2: place_cont_asyc_0_1_1, -0.108023, 0.945547, 0.1166898, 0.03, 0.003025424, 0.03958653, -0.01527682, -0.9990949, 0.57, 0.1204706, 0.8729641, 0.07737207, 0.51, 0.1274985, -0.2449448, 0.2796507, 0.9195335, 0.8, 5.972256, 0.4775
