trial, l_pos_x, l_pos_y, l_pos_z, l_pos_score, l_rot_x, l_rot_y, l_rot_z, l_rot_w, l_rot_score, r_pos_x, r_pos_y, r_pos_z, r_pos_score, r_rot_x, r_rot_y, r_rot_z, r_rot_w, r_rot_score, timestamp, score
11: offset_key_asyc_0_13_0, -0.08036003, 0.8440586, 0.5907646, 0.06, 0.07958464, -0.0001878906, 0.00538231, 0.9968136, 0.73, 0.1215383, 0.8383262, 0.5958179, 0.04, -0.1094128, -0.001131579, -0.04525762, -0.9929649, 0.65, 1.670597, 0.37
11: offset_key_asyc_0_13_0, -0.08005749, 0.8499038, 0.5921986, 0.17, 0.07369369, -0.001712851, 0.001723498, 0.997278, 0.71, 0.122938, 0.8427673, 0.5974247, 0.13, -0.1082391, 0.005804863, -0.0443798, -0.9931169, 0.66, 1.6848, 0.4175
11: offset_key_asyc_0_13_0, -0.07957678, 0.8553415, 0.5934907, 0.28, 0.06769326, -0.001819754, -0.003186647, 0.9976995, 0.7, 0.1244607, 0.8471237, 0.5989366, 0.22, -0.104846, 0.006271093, -0.04856266, -0.9932823, 0.66, 1.698778, 0.465
11: offset_key_asyc_0_13_0, -0.07882617, 0.8605626, 0.5946428, 0.37, 0.06204785, -0.000655923, -0.01042806, 0.9980185, 0.67, 0.1261084, 0.8515394, 0.6006402, 0.31, -0.1013192, 0.005836756, -0.05102171, -0.9935277, 0.66, 1.712693, 0.5025
11: offset_key_asyc_0_13_0, -0.07813279, 0.8656749, 0.5957716, 0.43, 0.0565404, 0.002455736, -0.01629917, 0.9982643, 0.66, 0.1282856, 0.8557836, 0.6024256, 0.41, -0.09730765, 0.003604323, -0.04679438, -0.9941472, 0.63, 1.726514, 0.5325
11: offset_key_asyc_0_13_0, -0.07778563, 0.8704515, 0.5968974, 0.51, 0.05105435, 0.006717373, -0.01709558, 0.998527, 0.65, 0.1306161, 0.8594775, 0.6041961, 0.5, -0.09457641, 0.0008071549, -0.03784214, -0.9947978, 0.61, 1.740451, 0.5675
11: offset_key_asyc_0_13_0, -0.07770563, 0.874651, 0.5983843, 0.52, 0.04943942, 0.01096438, -0.01108298, 0.9986554, 0.7, 0.1324828, 0.8627893, 0.6058982, 0.58, -0.09254185, 0.0006862879, -0.03077856, -0.9952328, 0.54, 1.754311, 0.585
11: offset_key_asyc_0_13_0, -0.0775732, 0.8783345, 0.6002921, 0.57, 0.05265074, 0.01622626, -0.001851998, 0.9984794, 0.73, 0.1339138, 0.8650329, 0.6073627, 0.63, -0.09202557, 0.00393134, -0.02574705, -0.995416, 0.52, 1.768476, 0.6125
11: offset_key_asyc_0_13_0, -0.07754473, 0.8807721, 0.6026406, 0.57, 0.06157652, 0.0222953, 0.008357766, 0.9978184, 0.78, 0.1348536, 0.8659322, 0.6086873, 0.66, -0.09630712, 0.009509735, -0.02485706, -0.9949958, 0.51, 1.782386, 0.63
11: offset_key_asyc_0_13_0, -0.07757453, 0.8823843, 0.6050572, 0.55, 0.07024737, 0.02349121, 0.01088178, 0.9971936, 0.8, 0.1358205, 0.8666353, 0.6098945, 0.67, -0.1002508, 0.01312469, -0.02684541, -0.9945134, 0.5, 1.796315, 0.63
11: offset_key_asyc_0_13_0, -0.0773974, 0.8842414, 0.6071662, 0.53, 0.07262941, 0.01685012, 0.004855321, 0.9972049, 0.78, 0.1366518, 0.8667967, 0.6109107, 0.69, -0.1016483, 0.01406899, -0.03555434, -0.9940853, 0.48, 1.810148, 0.62
11: offset_key_asyc_0_13_0, -0.07721218, 0.8863235, 0.6085023, 0.52, 0.06639571, 0.009083115, -0.005778594, 0.9977353, 0.75, 0.1376743, 0.8669297, 0.6119307, 0.7, -0.09932163, 0.008742616, -0.05105302, -0.9937063, 0.41, 1.823948, 0.595
11: offset_key_asyc_0_13_0, -0.0771905, 0.8882151, 0.6093514, 0.53, 0.06047864, 0.006933019, -0.01079236, 0.9980872, 0.75, 0.138987, 0.8674376, 0.6130846, 0.68, -0.0984842, 0.003676116, -0.06174692, -0.9932143, 0.38, 1.837811, 0.585
11: offset_key_asyc_0_13_0, -0.07728034, 0.8895643, 0.609965, 0.53, 0.05729293, 0.00930316, -0.01156088, 0.9982471, 0.76, 0.1405223, 0.8678613, 0.6142057, 0.66, -0.09854628, -0.002959996, -0.07010864, -0.9926553, 0.33, 1.851743, 0.57
11: offset_key_asyc_0_13_0, -0.0776003, 0.8904148, 0.6108478, 0.53, 0.06151658, 0.0134514, -0.00701189, 0.9979908, 0.79, 0.1420015, 0.8684369, 0.6150612, 0.52, -0.09912481, -0.004177227, -0.06988063, -0.9926094, 0.23, 1.865553, 0.5175
11: offset_key_asyc_0_13_0, -0.07817221, 0.8905043, 0.611687, 0.5, 0.07189126, 0.01954055, 0.002529622, 0.9972178, 0.84, 0.143191, 0.8690088, 0.6156757, 0.32, -0.1005383, -0.001084529, -0.0678032, -0.9926196, 0.07, 1.87957, 0.4325
11: offset_key_asyc_0_13_0, -0.07854395, 0.8907889, 0.6122251, 0.47, 0.07748969, 0.02501714, 0.009230219, 0.9966365, 0.85, 0.1501493, 0.8676944, 0.619736, 0.01, -0.1095211, 0.009471092, -0.0995925, -0.9889372, 0.02, 1.893454, 0.3375
11: offset_key_asyc_0_13_0, -0.07852578, 0.8913544, 0.6125442, 0.46, 0.07806223, 0.02899905, 0.01176363, 0.9964572, 0.83, 0.1448101, 0.8714862, 0.6157701, 0.03, -0.08940855, 0.04735969, -0.1250261, -0.9869811, 0.03, 1.907285, 0.3375
11: offset_key_asyc_0_13_0, -0.07844661, 0.892275, 0.61303, 0.47, 0.07650446, 0.0302043, 0.01229571, 0.9965358, 0.82, 0.1400263, 0.8753731, 0.6118473, 0.06, -0.08025751, 0.07425832, -0.1609443, -0.980888, 0.03, 1.921255, 0.345
11: offset_key_asyc_0_13_0, -0.07848734, 0.8933712, 0.6135551, 0.53, 0.07133691, 0.0270939, 0.01155616, 0.9970173, 0.81, 0.1388257, 0.87694, 0.6107444, 0.12, -0.07420673, 0.07951264, -0.1810009, -0.9774506, 0.11, 1.935126, 0.3925
11: offset_key_asyc_0_13_0, -0.07859009, 0.8940716, 0.6140164, 0.55, 0.06646697, 0.02340546, 0.009108773, 0.9974725, 0.78, 0.1378763, 0.8793148, 0.60994, 0.08, -0.06398374, 0.08226135, -0.2006947, -0.9740948, 0.1, 1.948911, 0.3775
11: offset_key_asyc_0_13_0, -0.07841162, 0.8944452, 0.6144593, 0.54, 0.06475911, 0.02207107, 0.005078692, 0.9976439, 0.75, 0.1355776, 0.8884279, 0.6076466, 0.01, -0.04555389, 0.1029028, -0.2204529, -0.9688841, 0.06, 1.963024, 0.34
11: offset_key_asyc_0_13_0, -0.07791123, 0.8947507, 0.6149056, 0.56, 0.06605513, 0.02440872, 0.001237922, 0.9975167, 0.74, 0.134713, 0.895099, 0.6064037, 0.05, -0.04922343, 0.1205265, -0.2166094, -0.9675386, 0.09, 1.97698, 0.36
11: offset_key_asyc_0_13_0, -0.07727511, 0.8953411, 0.6154565, 0.56, 0.06724636, 0.02886369, -2.623559E-05, 0.9973188, 0.74, 0.1337492, 0.9020101, 0.605179, 0.05, -0.03902763, 0.1289779, -0.2305752, -0.9636787, 0.09, 1.990573, 0.36
11: offset_key_asyc_0_13_0, -0.07670908, 0.8960807, 0.6159815, 0.55, 0.06722126, 0.0337056, 0.0002352402, 0.9971687, 0.74, 0.1321311, 0.9091521, 0.6035689, 0.05, -0.01580174, 0.1317884, -0.2613363, -0.9560782, 0.08, 2.004308, 0.355
11: offset_key_asyc_0_13_0, -0.07611763, 0.8969037, 0.6165518, 0.56, 0.06647643, 0.03805169, -0.0002537144, 0.9970622, 0.73, 0.1298938, 0.9156057, 0.601124, 0.05, -0.01097349, 0.1500966, -0.2812231, -0.947768, 0.1, 2.018367, 0.36
11: offset_key_asyc_0_13_0, -0.07561107, 0.8978254, 0.6170239, 0.57, 0.06332958, 0.0399344, -0.004799337, 0.9971818, 0.71, 0.1279555, 0.9233003, 0.5996419, 0.05, -0.007986637, 0.1693633, -0.2857485, -0.9431862, 0.13, 2.032392, 0.365
11: offset_key_asyc_0_13_0, -0.07556524, 0.8991128, 0.6175014, 0.58, 0.05856614, 0.03684102, -0.01151533, 0.9975371, 0.67, 0.1268985, 0.9277177, 0.5994632, 0, 0.0006128279, 0.173254, -0.291108, -0.9408713, 0.13, 2.046224, 0.345
