trial, l_pos_x, l_pos_y, l_pos_z, l_pos_score, l_rot_x, l_rot_y, l_rot_z, l_rot_w, l_rot_score, r_pos_x, r_pos_y, r_pos_z, r_pos_score, r_rot_x, r_rot_y, r_rot_z, r_rot_w, r_rot_score, timestamp, score
3: place_key_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1477646, 0.9118032, 0.0724479, 0.02, 0.1475032, -0.05238672, 0.07847879, 0.9845506, 0.84, 1.694193, 0.43
3: place_key_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1478611, 0.9092464, 0.07435519, 0.09, 0.149729, -0.05104901, 0.08070202, 0.984105, 0.85, 1.708504, 0.47
3: place_key_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1476859, 0.9064854, 0.07599485, 0.15, 0.1509683, -0.04943395, 0.08503575, 0.983633, 0.86, 1.722395, 0.505
3: place_key_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1474503, 0.9036157, 0.07764941, 0.21, 0.1539899, -0.05155868, 0.08868988, 0.9827326, 0.88, 1.736352, 0.545
3: place_key_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1470897, 0.9006713, 0.07929415, 0.26, 0.157985, -0.05260259, 0.0922782, 0.981712, 0.88, 1.749963, 0.57
3: place_key_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1467352, 0.8980815, 0.08088505, 0.33, 0.1604886, -0.05208435, 0.09711751, 0.9808665, 0.89, 1.763819, 0.61
3: place_key_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1465886, 0.8960039, 0.08251458, 0.37, 0.1594912, -0.04957651, 0.1021134, 0.9806517, 0.84, 1.777639, 0.605
3: place_key_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1465557, 0.894468, 0.08409053, 0.42, 0.1556572, -0.04555456, 0.1059961, 0.9810508, 0.82, 1.791486, 0.62
3: place_key_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1464791, 0.8928809, 0.08567202, 0.46, 0.1539533, -0.04364073, 0.1072593, 0.9812694, 0.8, 1.805319, 0.63
3: place_key_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1463116, 0.8914979, 0.08706576, 0.52, 0.1547521, -0.0442468, 0.1054765, 0.9813098, 0.77, 1.81932, 0.645
3: place_key_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1460652, 0.8903087, 0.08831638, 0.57, 0.1559925, -0.0465503, 0.1017146, 0.981404, 0.71, 1.833309, 0.64
3: place_key_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1458, 0.8890148, 0.08950734, 0.64, 0.1571709, -0.048154, 0.09988589, 0.9813265, 0.61, 1.8468, 0.625
3: place_key_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1453205, 0.8878323, 0.09052974, 0.69, 0.160158, -0.05146763, 0.099637, 0.9807004, 0.57, 1.860883, 0.63
3: place_key_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1447961, 0.8868132, 0.09149384, 0.73, 0.1629842, -0.05512767, 0.1005449, 0.979943, 0.52, 1.874569, 0.625
3: place_key_uni_0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1443702, 0.886114, 0.09238523, 0.78, 0.1639913, -0.05893372, 0.101358, 0.9794694, 0.43, 1.888388, 0.605
