trial, l_pos_x, l_pos_y, l_pos_z, l_pos_score, l_rot_x, l_rot_y, l_rot_z, l_rot_w, l_rot_score, r_pos_x, r_pos_y, r_pos_z, r_pos_score, r_rot_x, r_rot_y, r_rot_z, r_rot_w, r_rot_score, timestamp, score
8: offset_cont_asyc_0_2_0, -0.04664388, 0.9251576, 0.5954335, 0.53, -0.07716745, -0.2150426, -0.01521909, -0.9734322, 0.62, 0.08309641, 1.000452, 0.5836772, 0.03, -0.005928386, -0.1728268, 0.3148459, 0.9332566, 0.27, 3.160391, 0.3625
8: offset_cont_asyc_0_2_0, -0.04773557, 0.9268861, 0.5929097, 0.51, -0.07508016, -0.2176572, -0.01997484, -0.9729282, 0.61, 0.08195399, 1.005236, 0.5893099, 0, -0.01426856, -0.1576312, 0.3201658, 0.9340464, 0.28, 3.17457, 0.35
8: offset_cont_asyc_0_2_0, -0.04872796, 0.9284524, 0.5904992, 0.51, -0.07237332, -0.2191121, -0.0222695, -0.9727569, 0.62, 0.08233599, 1.008942, 0.5947165, 0.01, -0.01410487, -0.1546514, 0.3141878, 0.9365736, 0.33, 3.188258, 0.3675
8: offset_cont_asyc_0_2_0, -0.04961721, 0.9299797, 0.5882479, 0.49, -0.06811403, -0.2195593, -0.02381168, -0.9729272, 0.65, 0.08460574, 1.012649, 0.6065315, 0, -0.0102451, -0.1372385, 0.3107097, 0.9404893, 0.36, 3.202145, 0.375
8: offset_cont_asyc_0_2_0, -0.05037652, 0.9312692, 0.5860885, 0.5, -0.0627862, -0.2199737, -0.02389015, -0.9731899, 0.67, 0.08693661, 1.014487, 0.6158066, 0.07, -0.008629154, -0.124311, 0.3070653, 0.9434953, 0.38, 3.216091, 0.405
8: offset_cont_asyc_0_2_0, -0.05098636, 0.9322845, 0.5840085, 0.51, -0.05878896, -0.2209272, -0.02378017, -0.9732264, 0.71, 0.09163824, 1.015788, 0.6308264, 0.07, -0.008407199, -0.1032379, 0.3085412, 0.9455547, 0.38, 3.230163, 0.4175
8: offset_cont_asyc_0_2_0, -0.0515298, 0.9329491, 0.5819817, 0.56, -0.05688409, -0.2216334, -0.02399768, -0.9731737, 0.75, 0.09338337, 1.015991, 0.6360066, 0.19, -0.00494612, -0.09813857, 0.3066255, 0.9467445, 0.4, 3.244022, 0.475
8: offset_cont_asyc_0_2_0, -0.05213747, 0.933464, 0.5799831, 0.62, -0.05643128, -0.2221209, -0.02473351, -0.9730704, 0.8, 0.09516193, 1.016347, 0.6410566, 0.16, -0.001315986, -0.09384722, 0.3022704, 0.9485903, 0.42, 3.257801, 0.5
8: offset_cont_asyc_0_2_0, -0.05276634, 0.9341058, 0.5779754, 0.67, -0.0545482, -0.2227454, -0.02736048, -0.9729648, 0.83, 0.09701189, 1.016654, 0.6460395, 0.12, 0.003705941, -0.09043758, 0.2967211, 0.9506651, 0.44, 3.271835, 0.515
8: offset_cont_asyc_0_2_0, -0.05336702, 0.9347687, 0.5759357, 0.75, -0.05139905, -0.224206, -0.0304153, -0.97271, 0.81, 0.09877093, 1.016882, 0.6509262, 0.08, 0.007840163, -0.08707895, 0.2901344, 0.9529836, 0.43, 3.285794, 0.5175
8: offset_cont_asyc_0_2_0, -0.05385853, 0.9351935, 0.5740306, 0.82, -0.04843889, -0.2262454, -0.0328326, -0.972311, 0.76, 0.1003838, 1.017114, 0.655694, 0.03, 0.00905857, -0.08190941, 0.2864393, 0.9545478, 0.39, 3.29965, 0.5
8: offset_cont_asyc_0_2_0, -0.05422146, 0.9352963, 0.5724099, 0.86, -0.04708675, -0.2272301, -0.03341774, -0.9721279, 0.72, 0.1049301, 1.015592, 0.6691508, 0, 0.01537936, -0.06017242, 0.2883449, 0.9555104, 0.36, 3.313791, 0.485
8: offset_cont_asyc_0_2_0, -0.05460381, 0.9353124, 0.5709749, 0.81, -0.04640645, -0.2274362, -0.0336861, -0.9721031, 0.64, 0.1089686, 1.007904, 0.6893111, 0.01, 0.03618814, -0.05196187, 0.2666175, 0.9617201, 0.36, 3.327596, 0.455
8: offset_cont_asyc_0_2_0, -0.05511017, 0.9352025, 0.5698766, 0.74, -0.04508463, -0.2268528, -0.03483272, -0.9722613, 0.6, 0.1070424, 0.9924774, 0.6935425, 0.04, 0.06473022, -0.06861661, 0.2523804, 0.9630191, 0.4, 3.341444, 0.445
8: offset_cont_asyc_0_2_0, -0.05570035, 0.9351841, 0.5688689, 0.66, -0.04359845, -0.226425, -0.03694567, -0.9723507, 0.55, 0.1047675, 0.9835744, 0.6901098, 0.03, 0.07018925, -0.07669751, 0.2520108, 0.9621235, 0.45, 3.355246, 0.4225
8: offset_cont_asyc_0_2_0, -0.05627535, 0.9350008, 0.5680953, 0.56, -0.04212005, -0.2260124, -0.03860127, -0.9724476, 0.47, 0.1037552, 0.977666, 0.6872017, 0.01, 0.07279191, -0.0797308, 0.2560743, 0.9606094, 0.44, 3.369224, 0.37
8: offset_cont_asyc_0_2_0, -0.05681057, 0.9345985, 0.5674807, 0.47, -0.04120518, -0.2259106, -0.04015358, -0.9724476, 0.4, 0.1036189, 0.9725628, 0.6843617, 0.01, 0.07513838, -0.08107948, 0.2574681, 0.959943, 0.39, 3.383037, 0.3175
8: offset_cont_asyc_0_2_0, -0.05731128, 0.9339746, 0.5671083, 0.39, -0.0420482, -0.2264012, -0.04255018, -0.9721955, 0.32, 0.1045097, 0.967849, 0.681742, 0.02, 0.0786951, -0.08068788, 0.2578902, 0.9595777, 0.35, 3.397134, 0.27
8: offset_cont_asyc_0_2_0, -0.05773533, 0.9332157, 0.5668473, 0.32, -0.04338479, -0.2268309, -0.04444703, -0.9719517, 0.31, 0.1052525, 0.9655445, 0.6804773, 0.03, 0.08157426, -0.08040374, 0.256508, 0.9597315, 0.36, 3.411044, 0.255
8: offset_cont_asyc_0_2_0, -0.05806895, 0.9324785, 0.5665067, 0.26, -0.04354887, -0.2265016, -0.04460203, -0.972014, 0.28, 0.1065121, 0.9631727, 0.6793027, 0.05, 0.08530105, -0.08049292, 0.254097, 0.9600413, 0.35, 3.425056, 0.235
8: offset_cont_asyc_0_2_0, -0.05821209, 0.932072, 0.5664095, 0.19, -0.04325423, -0.2258129, -0.04405666, -0.9722123, 0.21, 0.1075598, 0.9606099, 0.6781546, 0.08, 0.08698022, -0.08008463, 0.254389, 0.9598475, 0.31, 3.438876, 0.1975
8: offset_cont_asyc_0_2_0, -0.05854498, 0.9313574, 0.5661023, 0.17, -0.04160202, -0.2242139, -0.04373111, -0.972669, 0.22, 0.1087432, 0.9577018, 0.6772096, 0.12, 0.09008807, -0.08040932, 0.2556038, 0.9592107, 0.31, 3.452806, 0.205
8: offset_cont_asyc_0_2_0, -0.0589142, 0.9305303, 0.565716, 0.18, -0.03930772, -0.2226507, -0.04331738, -0.973142, 0.24, 0.1100892, 0.9544505, 0.6766324, 0.15, 0.09452136, -0.07981015, 0.256721, 0.9585356, 0.31, 3.466682, 0.22
8: offset_cont_asyc_0_2_0, -0.05912784, 0.9298783, 0.565581, 0.17, -0.0380282, -0.2210543, -0.04416249, -0.9735187, 0.25, 0.1113826, 0.9512066, 0.676079, 0.17, 0.09808757, -0.07919382, 0.2581271, 0.9578505, 0.33, 3.480514, 0.23
8: offset_cont_asyc_0_2_0, -0.05924642, 0.9291672, 0.5654529, 0.15, -0.03735318, -0.2203636, -0.04563557, -0.9736334, 0.24, 0.1130329, 0.9475116, 0.6759638, 0.19, 0.1028879, -0.07758841, 0.2594978, 0.9571077, 0.34, 3.494546, 0.23
8: offset_cont_asyc_0_2_0, -0.05921243, 0.9283675, 0.5653219, 0.14, -0.03729633, -0.22056, -0.04658083, -0.9735464, 0.24, 0.1149711, 0.9436145, 0.6762734, 0.21, 0.1104557, -0.07378301, 0.257913, 0.9569935, 0.38, 3.508462, 0.2425
8: offset_cont_asyc_0_2_0, -0.05902452, 0.9278366, 0.5653562, 0.12, -0.03886917, -0.2210507, -0.04728274, -0.9733397, 0.25, 0.1169889, 0.9396593, 0.6767544, 0.2, 0.1172394, -0.07048659, 0.2548718, 0.9572496, 0.43, 3.522394, 0.25
8: offset_cont_asyc_0_2_0, -0.05888174, 0.9264951, 0.565163, 0.06, -0.04069879, -0.22227, -0.04933401, -0.9728853, 0.25, 0.1187664, 0.9355952, 0.6772423, 0.18, 0.1208907, -0.06831419, 0.2537519, 0.9572506, 0.47, 3.536266, 0.24
8: offset_cont_asyc_0_2_0, -0.06727093, 0.9116102, 0.5649471, 0, -0.03931337, -0.2361314, -0.0814647, -0.9675019, 0.19, 0.1205605, 0.9307936, 0.6779539, 0.08, 0.1238764, -0.0656348, 0.2586139, 0.9557539, 0.44, 6.153648, 0.1775
8: offset_cont_asyc_0_2_0, -0.07013681, 0.9102544, 0.5707901, 0.02, -0.03398244, -0.2167942, -0.09517702, -0.9709722, 0.21, 0.1475168, 0.9132271, 0.6813354, 0.02, 0.1209527, -0.008857497, 0.2202989, 0.9678639, 0.52, 6.752455, 0.1925
8: offset_cont_asyc_0_2_0, -0.07252691, 0.9109524, 0.5730799, 0, -0.02173613, -0.1990204, -0.09201002, -0.9754243, 0.25, 0.1512026, 0.9190908, 0.679876, 0.05, 0.09004387, 0.00431674, 0.2058315, 0.9744264, 0.53, 6.78027, 0.2075
8: offset_cont_asyc_0_2_0, -0.07649083, 0.9114907, 0.5767238, 0.01, -0.01561323, -0.1767281, -0.09302885, -0.9797291, 0.28, 0.15255, 0.9221082, 0.6789146, 0.03, 0.07741958, 0.0069836, 0.1983053, 0.977053, 0.53, 6.821976, 0.2125
8: offset_cont_asyc_0_2_0, -0.07597872, 0.9319354, 0.5730671, 0, 0.04959324, -0.1406927, 0.09294123, -0.9844329, 0.08, 0.1553052, 0.9281581, 0.6770931, 0.05, 0.06424402, 0.01203356, 0.1804126, 0.9814169, 0.56, 7.351058, 0.1725
8: offset_cont_asyc_0_2_0, -0.08079249, 0.9318801, 0.5804015, 0.04, 0.05217671, -0.122302, 0.09681971, -0.9863802, 0.06, 0.1576311, 0.9332362, 0.6749737, 0.05, 0.06300921, 0.008629993, 0.1618738, 0.98476, 0.62, 7.378792, 0.1925
8: offset_cont_asyc_0_2_0, -0.08421151, 0.9318846, 0.5846542, 0.03, 0.05136978, -0.1092028, 0.09504399, -0.9881309, 0.07, 0.1589306, 0.9380288, 0.6730319, 0.01, 0.06214248, 0.00883197, 0.1526287, 0.9862885, 0.65, 7.392833, 0.19
8: offset_cont_asyc_0_2_0, -0.08850802, 0.9317657, 0.5890827, 0.02, 0.04854928, -0.09388673, 0.09238289, -0.9900979, 0.11, 0.158964, 0.9492709, 0.6664545, 0.01, 0.06737784, -0.01802178, 0.1134904, 0.991088, 0.69, 7.406838, 0.2075
8: offset_cont_asyc_0_2_0, -0.0959241, 0.9311778, 0.5951787, 0.03, 0.0416895, -0.0781226, 0.08130205, -0.9927482, 0.12, 0.1623072, 0.9653208, 0.6559764, 0.02, 0.05407748, -0.02184279, 0.08347643, 0.9948016, 0.68, 7.434689, 0.2125
8: offset_cont_asyc_0_2_0, -0.1135471, 0.9166655, 0.597854, 0.01, 0.0171354, -0.05690769, 0.07518651, -0.9953969, 0.13, 0.1728615, 0.9744054, 0.6479409, 0.04, 0.06826583, -0.02519601, 0.01859892, 0.9971756, 0.67, 7.629536, 0.2125
8: offset_cont_asyc_0_2_0, -0.1183723, 0.9206889, 0.5976964, 0.02, 0.02361762, -0.04567113, 0.06559372, -0.9965209, 0.14, 0.1891859, 0.9779121, 0.6225655, 0.01, 0.02062161, -0.008310251, 0.03884647, 0.9989979, 0.63, 7.671299, 0.2
8: offset_cont_asyc_0_2_0, -0.1220682, 0.9244936, 0.5974254, 0.01, 0.02878335, -0.03907243, 0.05667564, -0.9972125, 0.14, 0.2002263, 0.9809421, 0.6232147, 0.06, -0.004019059, 0.03287817, 0.0615305, 0.9975555, 0.65, 7.69907, 0.215
8: offset_cont_asyc_0_2_0, -0.1264493, 0.9285136, 0.5975543, 0, 0.03567289, -0.03178851, 0.05101963, -0.997554, 0.12, 0.2072534, 0.9813719, 0.6253495, 0.04, -0.003556904, 0.05197645, 0.06603061, 0.9964566, 0.67, 7.727016, 0.2075
8: offset_cont_asyc_0_2_0, -0.1316409, 0.9325404, 0.5985702, 0.02, 0.04385035, -0.0162929, 0.04836917, -0.9977335, 0.11, 0.2156591, 0.9811763, 0.628494, 0.05, -0.003824579, 0.0767179, 0.07354844, 0.9943292, 0.7, 7.754862, 0.22
8: offset_cont_asyc_0_2_0, -0.1347061, 0.9345998, 0.5994228, 0.01, 0.04943087, -0.004789583, 0.04846811, -0.9975894, 0.12, 0.2248622, 0.9801978, 0.6325232, 0.07, -0.002314164, 0.1062008, 0.08408906, 0.9907801, 0.72, 7.768744, 0.23
8: offset_cont_asyc_0_2_0, -0.1379543, 0.9366211, 0.6003933, 0, 0.05687501, 0.008566191, 0.05041291, -0.9970709, 0.13, 0.2340844, 0.9791266, 0.6362357, 0.09, -0.003323533, 0.1263201, 0.08479242, 0.9883534, 0.73, 7.782594, 0.2375
8: offset_cont_asyc_0_2_0, -0.1446227, 0.9404765, 0.6027225, 0.06, 0.07438703, 0.03857802, 0.05905429, -0.9947315, 0.16, 0.2383914, 0.9778274, 0.6383464, 0, -0.0004198458, 0.1314746, 0.08470818, 0.9876937, 0.73, 7.810552, 0.2375
8: offset_cont_asyc_0_2_0, -0.1477802, 0.9421167, 0.604076, 0.05, 0.08165682, 0.0514099, 0.0614044, -0.9934378, 0.16, 0.2473196, 0.9746278, 0.6425754, 0, 0.01725115, 0.136279, 0.06958725, 0.9880729, 0.78, 7.824428, 0.2475
8: offset_cont_asyc_0_2_0, -0.1506088, 0.9434146, 0.6053764, 0.04, 0.08507572, 0.05879435, 0.05882375, -0.9928974, 0.18, 0.2558402, 0.972647, 0.6447133, 0, 0.02052946, 0.1492481, 0.05657165, 0.9869667, 0.8, 7.838247, 0.255
8: offset_cont_asyc_0_2_0, -0.1530508, 0.9441565, 0.6066899, 0.03, 0.08421233, 0.06180668, 0.05583507, -0.9929606, 0.19, 0.2646337, 0.9714634, 0.6437324, 0.03, 0.00488999, 0.1717641, 0.05677965, 0.9834884, 0.79, 7.852467, 0.26
8: offset_cont_asyc_0_2_0, -0.1576361, 0.9452841, 0.6096736, 0.02, 0.07290474, 0.05949749, 0.04163422, -0.9946917, 0.18, 0.2701579, 0.9700834, 0.640812, 0.03, -0.003981882, 0.1865229, 0.05779048, 0.9807413, 0.77, 7.893978, 0.25
8: offset_cont_asyc_0_2_0, -0.1626813, 0.9477064, 0.6105008, 0.01, 0.07668583, 0.07315615, 0.04079893, -0.9935306, 0.17, 0.2745031, 0.9705107, 0.6370656, 0.04, -0.0164407, 0.2032825, 0.05182338, 0.9776095, 0.75, 7.963729, 0.2425
8: offset_cont_asyc_0_2_0, -0.1642583, 0.9479803, 0.6105619, 0.02, 0.07586558, 0.08112945, 0.03740102, -0.9931081, 0.18, 0.2769598, 0.9709087, 0.6348827, 0.06, -0.02145375, 0.2133403, 0.04180211, 0.9758474, 0.72, 7.977487, 0.245
8: offset_cont_asyc_0_2_0, -0.1659269, 0.9482962, 0.6104, 0.08, 0.07553735, 0.08823336, 0.03323753, -0.9926753, 0.22, 0.2787645, 0.9712121, 0.6326376, 0.13, -0.02427968, 0.2191254, 0.03106179, 0.9748998, 0.71, 7.991579, 0.285
8: offset_cont_asyc_0_2_0, -0.1673305, 0.9486606, 0.6096029, 0.11, 0.07682208, 0.09145797, 0.02824217, -0.9924395, 0.26, 0.2798486, 0.9715651, 0.6301758, 0.13, -0.02836543, 0.221596, 0.02354185, 0.9744416, 0.69, 8.005462, 0.2975
8: offset_cont_asyc_0_2_0, -0.1682166, 0.9488724, 0.6084896, 0.12, 0.07811544, 0.09156352, 0.02314916, -0.9924607, 0.27, 0.2803125, 0.9721711, 0.6275339, 0.13, -0.03471026, 0.2231055, 0.02099913, 0.9739498, 0.67, 8.019293, 0.2975
8: offset_cont_asyc_0_2_0, -0.1686959, 0.9489372, 0.6072579, 0.14, 0.07806841, 0.09016324, 0.01888249, -0.992683, 0.27, 0.2809843, 0.9727687, 0.624913, 0.14, -0.041988, 0.2268999, 0.01975304, 0.9728121, 0.64, 8.033516, 0.2975
