trial, l_pos_x, l_pos_y, l_pos_z, l_pos_score, l_rot_x, l_rot_y, l_rot_z, l_rot_w, l_rot_score, r_pos_x, r_pos_y, r_pos_z, r_pos_score, r_rot_x, r_rot_y, r_rot_z, r_rot_w, r_rot_score, timestamp, score
7: offset_cont_mir_0_0_0, -0.07439107, 0.9020337, 0.5720268, 0.46, -0.2103281, -0.00231017, 0.03470917, 0.9770119, 0, 0.04965018, 0.9035329, 0.5645819, 0.02, -0.1895164, -0.08583961, -0.004120835, 0.9781095, 0.05, 30.86445, 0.1325
7: offset_cont_mir_0_0_0, -0.07485114, 0.9018898, 0.5730152, 0.48, -0.2090857, -0.004257979, 0.03649056, 0.9772069, 0.01, 0.05068192, 0.9038712, 0.5656511, 0.05, -0.1885002, -0.08460353, -0.007296887, 0.978395, 0.05, 30.87831, 0.1475
7: offset_cont_mir_0_0_0, -0.07523731, 0.9016345, 0.5739793, 0.51, -0.2084244, -0.005805911, 0.03762511, 0.9772973, 0.01, 0.05161462, 0.9041427, 0.5667467, 0.08, -0.1874828, -0.08351197, -0.009624019, 0.978664, 0.06, 30.89192, 0.165
7: offset_cont_mir_0_0_0, -0.07563944, 0.9013716, 0.5749176, 0.54, -0.2075154, -0.006689464, 0.03947348, 0.9774121, 0.02, 0.0524757, 0.9042166, 0.5677856, 0.12, -0.1864034, -0.08221094, -0.01077626, 0.9789684, 0.07, 30.90597, 0.1875
7: offset_cont_mir_0_0_0, -0.07598421, 0.9009986, 0.5758742, 0.6, -0.2062068, -0.006918167, 0.04100926, 0.9776243, 0.03, 0.05319072, 0.9041278, 0.568797, 0.17, -0.1852236, -0.08096788, -0.01089745, 0.9792945, 0.08, 30.92002, 0.22
7: offset_cont_mir_0_0_0, -0.07630453, 0.9006064, 0.5768394, 0.61, -0.2045261, -0.007467709, 0.04229414, 0.9779185, 0.03, 0.05386704, 0.9040439, 0.5697449, 0.19, -0.1842885, -0.07944417, -0.01131044, 0.979591, 0.09, 30.93374, 0.23
7: offset_cont_mir_0_0_0, -0.0766884, 0.9002233, 0.5777782, 0.71, -0.2031057, -0.008427362, 0.04408252, 0.9781277, 0.06, 0.05451619, 0.9038026, 0.570631, 0.28, -0.1834614, -0.07855426, -0.01227407, 0.9798064, 0.13, 30.94781, 0.295
7: offset_cont_mir_0_0_0, -0.07713186, 0.8998407, 0.5787088, 0.73, -0.2019459, -0.00952876, 0.04649314, 0.9782461, 0.06, 0.05498902, 0.9034422, 0.5714874, 0.3, -0.1828321, -0.0779175, -0.01304827, 0.9799649, 0.14, 30.9619, 0.3075
7: offset_cont_mir_0_0_0, -0.07759237, 0.899491, 0.5796584, 0.76, -0.2006763, -0.01097925, 0.04886765, 0.9783764, 0.07, 0.05539215, 0.9031108, 0.5722846, 0.33, -0.1826261, -0.07719748, -0.01328207, 0.9800571, 0.15, 30.97578, 0.3275
7: offset_cont_mir_0_0_0, -0.07805809, 0.8991318, 0.5806538, 0.77, -0.1991673, -0.01261589, 0.05075235, 0.9785691, 0.08, 0.05549723, 0.9028047, 0.5727748, 0.33, -0.1831198, -0.07723911, -0.01269958, 0.9799694, 0.16, 30.98953, 0.335
7: offset_cont_mir_0_0_0, -0.0784879, 0.8987867, 0.5816716, 0.77, -0.1971316, -0.01376488, 0.05228988, 0.9788848, 0.09, 0.05543534, 0.902608, 0.5729991, 0.32, -0.1836263, -0.07712522, -0.0117338, 0.9798956, 0.16, 31.00374, 0.335
7: offset_cont_mir_0_0_0, -0.07893895, 0.8984359, 0.5826867, 0.75, -0.1950476, -0.01420392, 0.05386622, 0.9792104, 0.11, 0.05558239, 0.9023813, 0.5735067, 0.33, -0.1838392, -0.07673803, -0.01128208, 0.9798915, 0.18, 31.0174, 0.3425
7: offset_cont_mir_0_0_0, -0.07938804, 0.8980995, 0.5835984, 0.74, -0.1929889, -0.01353309, 0.05575854, 0.9795219, 0.12, 0.05576267, 0.9020573, 0.5742717, 0.33, -0.1837713, -0.07612349, -0.01076152, 0.9799579, 0.19, 31.0313, 0.345
7: offset_cont_mir_0_0_0, -0.07993092, 0.8978392, 0.5844306, 0.72, -0.1917491, -0.0142274, 0.05823732, 0.9796113, 0.13, 0.05587476, 0.9017698, 0.5750228, 0.33, -0.1835031, -0.07554875, -0.0104144, 0.9800564, 0.21, 31.04536, 0.3475
7: offset_cont_mir_0_0_0, -0.08053872, 0.8976592, 0.5852284, 0.67, -0.1907269, -0.01696879, 0.06001, 0.9796603, 0.14, 0.05596113, 0.9015213, 0.5757602, 0.3, -0.1829452, -0.07497156, -0.01019036, 0.9802074, 0.22, 31.05935, 0.3325
7: offset_cont_mir_0_0_0, -0.0811124, 0.8975112, 0.5860532, 0.62, -0.1897964, -0.01887885, 0.06192571, 0.9796868, 0.16, 0.05601558, 0.9013842, 0.576298, 0.26, -0.1827248, -0.07455701, -0.01043413, 0.9802775, 0.23, 31.07328, 0.3175
7: offset_cont_mir_0_0_0, -0.08162399, 0.8973613, 0.5868479, 0.58, -0.1882816, -0.02072608, 0.06320505, 0.9798601, 0.17, 0.05609205, 0.9012734, 0.5768893, 0.24, -0.1826378, -0.07395635, -0.01107852, 0.9803322, 0.25, 31.08699, 0.31
7: offset_cont_mir_0_0_0, -0.08207007, 0.8972536, 0.5875711, 0.54, -0.1871432, -0.02222571, 0.06410851, 0.9799865, 0.16, 0.05613753, 0.9012268, 0.57735, 0.24, -0.182415, -0.07374705, -0.01172746, 0.9803819, 0.25, 31.10092, 0.2975
7: offset_cont_mir_0_0_0, -0.08250555, 0.8972301, 0.588056, 0.51, -0.1867604, -0.02333046, 0.06499361, 0.9799756, 0.15, 0.05616937, 0.9011965, 0.5779284, 0.22, -0.181789, -0.07378908, -0.01253564, 0.980485, 0.26, 31.11478, 0.285
7: offset_cont_mir_0_0_0, -0.08293472, 0.8972511, 0.5884131, 0.51, -0.186579, -0.02360487, 0.06653563, 0.9799001, 0.14, 0.05618112, 0.9012041, 0.5784589, 0.22, -0.1809768, -0.07404315, -0.0132314, 0.980607, 0.25, 31.12879, 0.28
7: offset_cont_mir_0_0_0, -0.08328356, 0.8973036, 0.5887258, 0.49, -0.1862433, -0.02376264, 0.06793491, 0.9798641, 0.13, 0.05618395, 0.9012971, 0.5790176, 0.21, -0.1802738, -0.07421568, -0.01399809, 0.9807127, 0.25, 31.14275, 0.27
7: offset_cont_mir_0_0_0, -0.08354563, 0.8974083, 0.5889227, 0.43, -0.1861687, -0.02411839, 0.06842062, 0.9798359, 0.11, 0.05616139, 0.9014123, 0.5792483, 0.18, -0.1803164, -0.07410015, -0.01412328, 0.9807119, 0.24, 31.15693, 0.24
7: offset_cont_mir_0_0_0, -0.08368168, 0.8975194, 0.5888807, 0.43, -0.1869992, -0.02473306, 0.06792174, 0.979697, 0.1, 0.05615468, 0.9015535, 0.5795503, 0.18, -0.1802775, -0.07388284, -0.01442037, 0.9807311, 0.23, 31.17084, 0.235
7: offset_cont_mir_0_0_0, -0.08397389, 0.897585, 0.5891412, 0.41, -0.1875688, -0.0270687, 0.06684034, 0.9796007, 0.09, 0.05616121, 0.901761, 0.5799034, 0.18, -0.1805068, -0.07375157, -0.01510494, 0.9806885, 0.23, 31.18463, 0.2275
7: offset_cont_mir_0_0_0, -0.08426584, 0.8976739, 0.5894867, 0.4, -0.1877933, -0.0312872, 0.06412657, 0.9796135, 0.09, 0.05616092, 0.9020229, 0.5803239, 0.2, -0.1803486, -0.07407923, -0.01624376, 0.9806747, 0.24, 31.19864, 0.2325
7: offset_cont_mir_0_0_0, -0.08440734, 0.8977293, 0.5897848, 0.4, -0.1875359, -0.03359061, 0.06237578, 0.9796996, 0.08, 0.0561327, 0.9022169, 0.5805607, 0.23, -0.1801502, -0.07437536, -0.0167652, 0.98068, 0.24, 31.21228, 0.2375
7: offset_cont_mir_0_0_0, -0.08451591, 0.8977688, 0.5900825, 0.41, -0.186619, -0.03479947, 0.06169883, 0.9798754, 0.06, 0.05610513, 0.9025, 0.5808303, 0.28, -0.1797973, -0.07495444, -0.01749309, 0.980688, 0.22, 31.22651, 0.2425
