trial, l_pos_x, l_pos_y, l_pos_z, l_pos_score, l_rot_x, l_rot_y, l_rot_z, l_rot_w, l_rot_score, r_pos_x, r_pos_y, r_pos_z, r_pos_score, r_rot_x, r_rot_y, r_rot_z, r_rot_w, r_rot_score, timestamp, score
0: place_cont_uni_0_3_3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1532535, 0.8442993, 0.07018524, 0.01, -0.006654295, -0.01833752, 0.1256981, 0.9918768, 0.48, 3.734769, 0.245
0: place_cont_uni_0_3_3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1532114, 0.8466153, 0.0705955, 0.04, -0.008244845, -0.01889907, 0.1288469, 0.9914502, 0.48, 3.74908, 0.26
0: place_cont_uni_0_3_3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1530455, 0.849104, 0.07085288, 0.08, -0.009911672, -0.01927805, 0.1310147, 0.9911434, 0.48, 3.762471, 0.28
0: place_cont_uni_0_3_3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1529151, 0.8515756, 0.07117736, 0.12, -0.01129072, -0.01929954, 0.1330803, 0.9908531, 0.47, 3.776325, 0.295
0: place_cont_uni_0_3_3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1527574, 0.8540475, 0.07152408, 0.16, -0.01243827, -0.01912933, 0.1358626, 0.9904649, 0.46, 3.790264, 0.31
0: place_cont_uni_0_3_3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.152608, 0.8565941, 0.07181376, 0.19, -0.01391353, -0.01868387, 0.1392487, 0.9899834, 0.46, 3.804109, 0.325
0: place_cont_uni_0_3_3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1524546, 0.8592874, 0.07194668, 0.23, -0.01586115, -0.01806807, 0.1428053, 0.9894587, 0.45, 3.818151, 0.34
0: place_cont_uni_0_3_3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1522978, 0.862145, 0.07192022, 0.25, -0.01819106, -0.01805339, 0.1454941, 0.9890271, 0.44, 3.831969, 0.345
0: place_cont_uni_0_3_3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1521778, 0.8650025, 0.07193148, 0.27, -0.02050216, -0.01803387, 0.1475973, 0.9886706, 0.44, 3.845831, 0.355
0: place_cont_uni_0_3_3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1519945, 0.8681232, 0.07189012, 0.3, -0.02347113, -0.01798788, 0.1484276, 0.9884811, 0.43, 3.859632, 0.365
0: place_cont_uni_0_3_3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1518191, 0.8711739, 0.0718953, 0.33, -0.0261104, -0.01805229, 0.1490439, 0.9883209, 0.41, 3.873543, 0.37
0: place_cont_uni_0_3_3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1516757, 0.8741406, 0.07184052, 0.36, -0.02755501, -0.01812056, 0.1492123, 0.9882551, 0.37, 3.887356, 0.365
0: place_cont_uni_0_3_3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1515288, 0.8769499, 0.07183516, 0.38, -0.02800992, -0.01827663, 0.1499127, 0.9881334, 0.35, 3.901352, 0.365
0: place_cont_uni_0_3_3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1512279, 0.8797573, 0.07180363, 0.39, -0.02924949, -0.01817124, 0.1513996, 0.9878728, 0.32, 3.915297, 0.355
0: place_cont_uni_0_3_3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1508492, 0.882578, 0.07170206, 0.43, -0.03149833, -0.01843308, 0.1529966, 0.9875526, 0.24, 3.929177, 0.335
0: place_cont_uni_0_3_3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1504401, 0.885272, 0.07151538, 0.44, -0.03303318, -0.01902574, 0.1537351, 0.9873765, 0.06, 3.943084, 0.25
0: place_cont_uni_0_3_3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1115741, 0.9328288, 0.06427234, 0.01, -0.07262432, -0.2330858, 0.2850228, 0.9269082, 0.32, 7.400443, 0.165
0: place_cont_uni_0_3_3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1119706, 0.9318681, 0.0650903, 0.15, -0.07405176, -0.2338512, 0.2910242, 0.9247351, 0.31, 7.41441, 0.23
0: place_cont_uni_0_3_3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1124182, 0.9308731, 0.06601977, 0.31, -0.0723519, -0.2352919, 0.2966128, 0.9227263, 0.3, 7.428113, 0.305
0: place_cont_uni_0_3_3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11295, 0.9300873, 0.06691206, 0.41, -0.06983469, -0.2380207, 0.2990049, 0.9214475, 0.33, 7.441745, 0.37
0: place_cont_uni_0_3_3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1136465, 0.9295862, 0.06779557, 0.52, -0.06489471, -0.2426364, 0.2969484, 0.9212698, 0.34, 7.455656, 0.43
0: place_cont_uni_0_3_3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1143436, 0.9291526, 0.06865948, 0.76, -0.05778685, -0.2492595, 0.2918252, 0.9216118, 0.32, 7.469644, 0.54
0: place_cont_uni_0_3_3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.114974, 0.9286118, 0.06941587, 0.79, -0.05108964, -0.2563575, 0.287535, 0.9214089, 0.35, 7.48348, 0.57
0: place_cont_uni_0_3_3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.115512, 0.9279091, 0.06999862, 0.73, -0.04613614, -0.2631391, 0.2859141, 0.9202622, 0.38, 7.497324, 0.555
0: place_cont_uni_0_3_3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1159274, 0.9271742, 0.07054448, 0.57, -0.04310431, -0.2685547, 0.2865605, 0.9186423, 0.39, 7.51129, 0.48
0: place_cont_uni_0_3_3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1162896, 0.9264674, 0.07100254, 0.42, -0.04065922, -0.272519, 0.2888996, 0.9168519, 0.38, 7.525116, 0.4
0: place_cont_uni_0_3_3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1165912, 0.9257208, 0.07117009, 0.24, -0.03794587, -0.2765684, 0.2936745, 0.9142349, 0.38, 7.539037, 0.31
0: place_cont_uni_0_3_3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1167606, 0.9250887, 0.07088053, 0.06, -0.03410501, -0.283463, 0.2967885, 0.9112641, 0.41, 7.55291, 0.235
0: place_cont_uni_0_3_3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1099091, 0.9343184, 0.06202269, 0.02, -0.03204238, -0.3394411, 0.346908, 0.8737321, 0.48, 7.816674, 0.25
0: place_cont_uni_0_3_3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1088106, 0.942576, 0.06513917, 0.04, -0.03534633, -0.3361566, 0.3599291, 0.8695979, 0.42, 7.872308, 0.23
0: place_cont_uni_0_3_3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1076598, 0.9487884, 0.06796718, 0.03, -0.04135531, -0.331603, 0.3714099, 0.8662471, 0.36, 7.913963, 0.195
